"site","relative","name","xmltv_id","lang","site_id","country","hd_flag"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Wild.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Dorcel.TV.(Français).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Vancouver,.BC.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Dream.2.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#DTOUR.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#FaithTV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Fairchild.TV.2.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Fairchild.TV.1.-.Pacific.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Fairchild.TV.1.-.East.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Exxxtasy.TV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#EWTN.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Evasion.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Evasion.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#EuroNews.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ESPN.Classic.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Emergency.Alerting.Service.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ELLE.Fictions.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#E!.Canada.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#E!.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#DW.English.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Duck.TV.On.Demand.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#DTOUR.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#DTOUR.-.East.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Vancouver,.BC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Two.Ottawa/CHRO.(CTV2O).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Two.London/CFPL.(CTV2L).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Comedy.-.East.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.(CKY).Winnipeg,.MB.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.(CKCO).Kitchener,.ON.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.(CJCH).Halifax.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.(CFTO).Toronto,.ON.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.(CFTO).Toronto,.ON.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.(CFCN).Calgary,.AB.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.--.Réseau.des.Sports.2.HDTV.(RDS2HD).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV2.Windsor.(CHWI-DT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV2.Victoria.(CIVI-DT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV2.Vancouver.Island..BC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV2.Toronto,.ON.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV2.Toronto,.ON.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV2.Barrie.(CKVR-DT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV2.Atlantic.Region.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Crime.+.Investigation.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_US_LOCALS2.channels.xml","channel","","en","US_LOCALS2#CW+.(KCWT-CD).McAllen,.TX.us","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Comedy.-.East.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Comedy.-.West.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Drama.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Drama.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Timmins.HDTV.(CITO).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Sydney.(CJCB-DT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Sudbury.HDTV.(CICI).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Speed.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Sci-Fi.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Sci-Fi.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Sault.Ste.Marie.HDTV.(CHBX).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Saskatoon.(CFQC-DT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Family.Channel.Canada.-.East.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Regina.HDTV.(CKCK).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.North.Bay.(CKNY-DT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.News.Channel.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Nature.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Montreal.HDTV.(CTVHM).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Moncton.(CKCW-DT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Life.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Life.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Edmonton.HDTV.(CTVED).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CTV.Prince.Albert.(CIPA-DT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Family.Channel.Canada.-.East.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Family.Channel.Canada.-.West.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Family.Channel.on.Demand.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.(CBLFT).Toronto.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HPItv.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HPItv.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Home.Network.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Hollywood.Suite.2010s+.Movies.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Hollywood.Suite.2000s.Movies.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Hollywood.Suite.80s.and.90s.Movies.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Hollywood.Suite.70s+.Movies.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HLN.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HLN.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#History.Canada.HD.East.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#History.Canada.East.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#History.2.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Historia.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Historia.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HGTV.Canada.On.Demand.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HGTV.CA.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.(CBLFT).Toronto.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Explora.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Reseau.de.lInformation.HDTV.(ICIRDIHD).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Tele.(CBFT-DT).Montréal,.QC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Love.Nature.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Lifetime.TV.-.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#LCN.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#La.Chaine.Disney.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#L'Assemblée.nationale.du.Québec.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Knowledge.Network.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Kapatid.TV5.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#JoyTV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HBO.Canada.East.On.Demand.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Jiangsu.International.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Television.(CFHD-DT).Montréal,.QC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Tele.Ottawa-Gatineau.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Tele.Ontario.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Tele.Montreal.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Tele.Manitoba.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Tele.Estrie.(CKSH).Sherbrooke,.QC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Tele.(CKTV-DT).Saguenay,.QC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#ICI.Tele.(CKTM-DT).Trois-Rivières,.QC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Investigation.ID.CA.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Stingray:.Remember.the.80s.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HBO.2.HD.(HBO2).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HBO1.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#FXX.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#FX.Networks.Canada.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#FX.Networks.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Future.TV.International.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Frissons.TV.HDTV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#FPTV.(Festival.Portuguese.TV).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Fox.Sports.Racing.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Fox.News.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Food.Network.CA.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Flavour.Network.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#FILMY.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Filipino.TV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Fight.Network.Canada.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Fight.Network.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Family.Jr..On.Demand.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Family.Jr..HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Family.Jr..ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#FXX.Canada.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#GAME+.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Game.Show.Network.-.East.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Game.TV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Halla.Bol!.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Golf.Channel.Canada.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Golf.Channel.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#GMA/Pinoy.TV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#GMA.News.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#GMA.Life.TV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.Montreal.(CKMI).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.Maritimes.(CIHF).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#HBO1.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.Kelowna.(CHBC).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.BC.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.BC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.(CIII-DT-41).Toronto.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.(CIII-DT-41).Toronto.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.(CICT).Calgary,.AB.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.(CHFD-DT).Thunder.Bay,.ON.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.(CHEX-TV-2).Durham,.ON.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#GEO.TV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Global.Edmonton.(CITV).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Stingray:.Retro.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Stingray:.Retro.Latino.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Stingray:.Riddim.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Cartoon.Network.Canada.-.East.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Cartoon.Network.Canada.-.West.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CASA.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.(CBHT).Halifax,.NS.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.(CBLT).Toronto,.ON.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.(CBLT).Toronto,.ON.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.(CBNT).St-Johns.NL.ca.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.(CBRT).Calgary,.AB.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.(CBUT).Vancouver,.BC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.(CBUT).Vancouver,.BC.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.(CBWT).Winnipeg,.MB.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.Charlottetown.(CBCT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.Comedy.Fast.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.Edmonton.HDTV.(CBXTHD).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.Fredericton.(CBAT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.News.Explore.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.News.Network.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Cartoon.Network.Canada.-.East.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.News.Network.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Caracol.TV.Internacional.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Canal.Vie.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#BBC.First.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#BBC.News.-.North.America.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#BBC.World.News.North.America.(BBCWN).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Beijing.TV.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#beIN.Sport.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#beIN.Sport.Espanol.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#BET.-.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Big.Ten.Network.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Big.Ten.Network.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#BNN.Bloomberg.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Boomerang.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Bravo.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Bravo.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Bravo.Canada.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Cable.14.Hamilton.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Canal.D.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Canal.D.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#Canal.Vie.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.Quebec.HDTV.(CBMTHD).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.Saskatchewan.(CBKT).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CBC.Television.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CITY.Calgary,.AB.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CITY.Montreal,.QC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CITY.Toronto,.ON.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CITY.Toronto,.ON.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CITY.Vancouver,.BC.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CITY.Vancouver,.BC.HD.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CITY.Winnipeg,.MB.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CJOH.CTV.Ottawa.HDTV.(CJOH).ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CKPR.(CKPR-DT).Thunder.Bay,.ON.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CMT.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CNBC.Canada.ca","","SD"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","channel","","en","CA1#CNN.ca","","SD"
