"site","relative","name","xmltv_id","lang","site_id","country","hd_flag","norm_name"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","W (WTN) - Pacific","","en","CA1#W.(WTN).-.Pacific.ca","CA","SD","wwtnpacific"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","W Network Canada East (WTN)","","en","CA1#W.Network.Canada.East.(WTN).ca","CA","SD","wnetworkcanadaeastwtn"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Weather Network","","en","CA1#Weather.Network.ca","CA","SD","weathernetwork"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Weather Network HD","","en","CA1#Weather.Network.HD.ca","CA","HD","weathernetworkhd"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Wild TV","","en","CA1#Wild.TV.ca","CA","SD","wildtv"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Wild TV HD","","en","CA1#Wild.TV.HD.ca","CA","HD","wildtvhd"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","WildBrainTV","","en","CA1#WildBrainTV.ca","CA","SD","wildbraintv"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","WildBrainTV HD","","en","CA1#WildBrainTV.HD.ca","CA","HD","wildbraintvhd"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","WildBrainTV On Demand","","en","CA1#WildBrainTV.On.Demand.ca","CA","SD","wildbraintvondemand"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","WPIX New York (SUPERSTATION)","","en","CA1#WPIX.New.York.(SUPERSTATION).ca","CA","SD","wpixnewyorksuperstation"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","WPIX New York (SUPERSTATION) HD","","en","CA1#WPIX.New.York.(SUPERSTATION).HD.ca","CA","HD","wpixnewyorksuperstationhd"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","WWE Network HD (Canada)","","en","CA1#WWE.Network.HD.(Canada).ca","CA","HD","wwenetworkhdcanada"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","WWE Network On Demand (Canada)","","en","CA1#WWE.Network.On.Demand.(Canada).ca","CA","SD","wwenetworkondemandcanada"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Yes TV (CITS) Burlington, ON","","en","CA1#Yes.TV.(CITS).Burlington,.ON.ca","CA","SD","yestvcitsburlingtonon"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Yes TV (CITS) Burlington, ON HD","","en","CA1#Yes.TV.(CITS).Burlington,.ON.HD.ca","CA","HD","yestvcitsburlingtononhd"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Your World This Week","","en","CA1#Your.World.This.Week.ca","CA","SD","yourworldthisweek"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","YTV (Youth Television) - East","","en","CA1#YTV.(Youth.Television).-.East.ca","CA","SD","ytvyouthtelevisioneast"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","YTV (Youth Television) - East HD","","en","CA1#YTV.(Youth.Television).-.East.HD.ca","CA","HD","ytvyouthtelevisioneasthd"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","YTV (Youth Television) - Pacific","","en","CA1#YTV.(Youth.Television).-.Pacific.ca","CA","SD","ytvyouthtelevisionpacific"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","YTV On Demand","","en","CA1#YTV.On.Demand.ca","CA","SD","ytvondemand"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Z","","en","CA1#Z.ca","CA","SD","z"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Z HD","","en","CA1#Z.HD.ca","CA","HD","zhd"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zee - HUM TV","","en","CA1#Zee.-.HUM.TV.ca","CA","SD","zeehumtv"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zee Bollywood","","en","CA1#Zee.Bollywood.ca","CA","SD","zeebollywood"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zee Cinema","","en","CA1#Zee.Cinema.ca","CA","SD","zeecinema"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zee Tamil &apos;Zee Tamizh&apos;","","en","CA1#Zee.Tamil.'Zee.Tamizh'.ca","CA","SD","zeetamilaposzeetamizhapos"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zee TV Canada","","en","CA1#Zee.TV.Canada.ca","CA","SD","zeetvcanada"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zee TV Canada HD","","en","CA1#Zee.TV.Canada.HD.ca","CA","HD","zeetvcanadahd"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zeste","","en","CA1#Zeste.ca","CA","SD","zeste"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zeste HD","","en","CA1#Zeste.HD.ca","CA","HD","zestehd"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zing","","en","CA1#Zing.ca","CA","SD","zing"
"epgshare01.online","epgshare01.online\epgshare01.online_CA1.channels.xml","Zoom","","en","CA1#Zoom.ca","CA","SD","zoom"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","4Music","","en","UK1#4Music.uk","UK","SD","4music"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","4seven","","en","UK1#4seven.uk","UK","SD","4seven"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","5 USA","","en","UK1#5.USA.uk","UK","SD","5usa"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","5ACTION","","en","UK1#5ACTION.uk","UK","SD","5action"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","5SELECT","","en","UK1#5SELECT.uk","UK","SD","5select"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","5STAR+1","","en","UK1#5STAR+1.uk","UK","SD","5star1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","5STAR","","en","UK1#5STAR.uk","UK","SD","5star"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","5USA+1","","en","UK1#5USA+1.uk","UK","SD","5usa1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","92 News","","en","UK1#92.News.uk","UK","SD","92news"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","A1TV","","en","UK1#A1TV.uk","UK","SD","a1tv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","AAJ TAK","","en","UK1#AAJ.TAK.uk","UK","SD","aajtak"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Aastha","","en","UK1#Aastha.uk","UK","SD","aastha"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Absolute 80s","","en","UK1#Absolute.80s.uk","UK","SD","absolute80s"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Absolute 90s","","en","UK1#Absolute.90s.uk","UK","SD","absolute90s"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Absolute","","en","UK1#Absolute.uk","UK","SD","absolute"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Adult Channel","","en","UK1#Adult.Channel.uk","UK","SD","adultchannel"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Ahlebait TV","","en","UK1#Ahlebait.TV.uk","UK","SD","ahlebaittv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Ahlulbayt TV","","en","UK1#Ahlulbayt.TV.uk","UK","SD","ahlulbayttv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Akaal Channel","","en","UK1#Akaal.Channel.uk","UK","SD","akaalchannel"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Al Jazeera HD","","en","UK1#Al.Jazeera.HD.uk","UK","HD","aljazeerahd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","alibi+1","","en","UK1#alibi+1.uk","UK","SD","alibi1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Animal Planet","","en","UK1#Animal.Planet.uk","UK","SD","animalplanet"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Animal Plnt+1","","en","UK1#Animal.Plnt+1.uk","UK","SD","animalplnt1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Arirang TV HD","","en","UK1#Arirang.TV.HD.uk","UK","HD","arirangtvhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Arise News","","en","UK1#Arise.News.uk","UK","SD","arisenews"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","ARY Digital","","en","UK1#ARY.Digital.uk","UK","SD","arydigital"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","ATN","","en","UK1#ATN.uk","UK","SD","atn"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Ayozat TV","","en","UK1#Ayozat.TV.uk","UK","SD","ayozattv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","B4U Movies","","en","UK1#B4U.Movies.uk","UK","SD","b4umovies"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","B4U Music","","en","UK1#B4U.Music.uk","UK","SD","b4umusic"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Babenation","","en","UK1#Babenation.uk","UK","SD","babenation"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","babes and brazzers","","en","UK1#babes.and.brazzers.uk","UK","SD","babesandbrazzers"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BabyTV","","en","UK1#BabyTV.uk","UK","SD","babytv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC 6 Music","","en","UK1#BBC.6.Music.uk","UK","SD","bbc6music"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC ALBA HD","","en","UK1#BBC.ALBA.HD.uk","UK","HD","bbcalbahd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC Asian","","en","UK1#BBC.Asian.uk","UK","SD","bbcasian"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC Four HD","","en","UK1#BBC.Four.HD.uk","UK","HD","bbcfourhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC NEWS HD","","en","UK1#BBC.NEWS.HD.uk","UK","HD","bbcnewshd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One CI HD","","en","UK1#BBC.One.CI.HD.uk","UK","HD","bbconecihd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One E Mid HD","","en","UK1#BBC.One.E.Mid.HD.uk","UK","HD","bbconeemidhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One EastHD","","en","UK1#BBC.One.EastHD.uk","UK","SD","bbconeeasthd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One Lon HD","","en","UK1#BBC.One.Lon.HD.uk","UK","HD","bbconelonhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One N West HD","","en","UK1#BBC.One.N.West.HD.uk","UK","HD","bbconenwesthd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One NE and C HD","","en","UK1#BBC.One.NE.and.C.HD.uk","UK","HD","bbconeneandchd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One NI HD","","en","UK1#BBC.One.NI.HD.uk","UK","HD","bbconenihd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One S East HD","","en","UK1#BBC.One.S.East.HD.uk","UK","HD","bbconeseasthd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One S West HD","","en","UK1#BBC.One.S.West.HD.uk","UK","HD","bbconeswesthd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One ScotHD","","en","UK1#BBC.One.ScotHD.uk","UK","SD","bbconescothd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One Sth HD","","en","UK1#BBC.One.Sth.HD.uk","UK","HD","bbconesthhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One Wal HD","","en","UK1#BBC.One.Wal.HD.uk","UK","HD","bbconewalhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One West HD","","en","UK1#BBC.One.West.HD.uk","UK","HD","bbconewesthd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One WM HD","","en","UK1#BBC.One.WM.HD.uk","UK","HD","bbconewmhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One Y and L HD","","en","UK1#BBC.One.Y.and.L.HD.uk","UK","HD","bbconeyandlhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC One Yorks HD","","en","UK1#BBC.One.Yorks.HD.uk","UK","HD","bbconeyorkshd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC Parliament HD","","en","UK1#BBC.Parliament.HD.uk","UK","HD","bbcparliamenthd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R1","","en","UK1#BBC.R1.uk","UK","SD","bbcr1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R1X","","en","UK1#BBC.R1X.uk","UK","SD","bbcr1x"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R2","","en","UK1#BBC.R2.uk","UK","SD","bbcr2"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R3","","en","UK1#BBC.R3.uk","UK","SD","bbcr3"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R4 Ex","","en","UK1#BBC.R4.Ex.uk","UK","SD","bbcr4ex"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R4 FM","","en","UK1#BBC.R4.FM.uk","UK","SD","bbcr4fm"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R4 LW","","en","UK1#BBC.R4.LW.uk","UK","SD","bbcr4lw"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R5L","","en","UK1#BBC.R5L.uk","UK","SD","bbcr5l"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R5SX","","en","UK1#BBC.R5SX.uk","UK","SD","bbcr5sx"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R Cymru 2","","en","UK1#BBC.R.Cymru.2.uk","UK","SD","bbcrcymru2"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R Cymru","","en","UK1#BBC.R.Cymru.uk","UK","SD","bbcrcymru"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R Foyle","","en","UK1#BBC.R.Foyle.uk","UK","SD","bbcrfoyle"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R n Gael","","en","UK1#BBC.R.n.Gael.uk","UK","SD","bbcrngael"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R Scot.","","en","UK1#BBC.R.Scot..uk","UK","SD","bbcrscot"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R Ulster","","en","UK1#BBC.R.Ulster.uk","UK","SD","bbcrulster"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC R Wales","","en","UK1#BBC.R.Wales.uk","UK","SD","bbcrwales"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC RB 1 HD","","en","UK1#BBC.RB.1.HD.uk","UK","HD","bbcrb1hd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC RB 1","","en","UK1#BBC.RB.1.uk","UK","SD","bbcrb1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC RLondon","","en","UK1#BBC.RLondon.uk","UK","SD","bbcrlondon"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC Three HD","","en","UK1#BBC.Three.HD.uk","UK","HD","bbcthreehd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC Two HD","","en","UK1#BBC.Two.HD.uk","UK","HD","bbctwohd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC Two NI HD","","en","UK1#BBC.Two.NI.HD.uk","UK","HD","bbctwonihd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC Two Wal HD","","en","UK1#BBC.Two.Wal.HD.uk","UK","HD","bbctwowalhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBC WS","","en","UK1#BBC.WS.uk","UK","SD","bbcws"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BBCScotlandHD","","en","UK1#BBCScotlandHD.uk","UK","SD","bbcscotlandhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Best Direct","","en","UK1#Best.Direct.uk","UK","SD","bestdirect"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BFBS Radio","","en","UK1#BFBS.Radio.uk","UK","SD","bfbsradio"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","BLAZE","","en","UK1#BLAZE.uk","UK","SD","blaze"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Bloomberg HD","","en","UK1#Bloomberg.HD.uk","UK","HD","bloomberghd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Boomerang+1","","en","UK1#Boomerang+1.uk","UK","SD","boomerang1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Boomerang HD","","en","UK1#Boomerang.HD.uk","UK","HD","boomeranghd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Box Hits","","en","UK1#Box.Hits.uk","UK","SD","boxhits"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Brit Asia TV","","en","UK1#Brit.Asia.TV.uk","UK","SD","britasiatv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","British Muslim","","en","UK1#British.Muslim.uk","UK","SD","britishmuslim"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Browse Shop","","en","UK1#Browse.Shop.uk","UK","SD","browseshop"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Capital","","en","UK1#Capital.uk","UK","SD","capital"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Capital XTRA","","en","UK1#Capital.XTRA.uk","UK","SD","capitalxtra"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Cartoon Net HD","","en","UK1#Cartoon.Net.HD.uk","UK","HD","cartoonnethd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Cartoon Netwrk","","en","UK1#Cartoon.Netwrk.uk","UK","SD","cartoonnetwrk"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Cartoonito","","en","UK1#Cartoonito.uk","UK","SD","cartoonito"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CBBC HD","","en","UK1#CBBC.HD.uk","UK","HD","cbbchd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CBeebies HD","","en","UK1#CBeebies.HD.uk","UK","HD","cbeebieshd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CBS Justice","","en","UK1#CBS.Justice.uk","UK","SD","cbsjustice"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Challenge","","en","UK1#Challenge.uk","UK","SD","challenge"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Channel 4+1","","en","UK1#Channel.4+1.uk","UK","SD","channel41"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Channel 4 HD","","en","UK1#Channel.4.HD.uk","UK","HD","channel4hd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Channel 4","","en","UK1#Channel.4.uk","UK","SD","channel4"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Channel 5+1","","en","UK1#Channel.5+1.uk","UK","SD","channel51"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Channel 5 HD","","en","UK1#Channel.5.HD.uk","UK","HD","channel5hd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Channel 5","","en","UK1#Channel.5.uk","UK","SD","channel5"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Channel 7","","en","UK1#Channel.7.uk","UK","SD","channel7"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Channel 44","","en","UK1#Channel.44.uk","UK","SD","channel44"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Channels 24","","en","UK1#Channels.24.uk","UK","SD","channels24"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CHSTV","","en","UK1#CHSTV.uk","UK","SD","chstv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CITV","","en","UK1#CITV.uk","UK","SD","citv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Classic FM","","en","UK1#Classic.FM.uk","UK","SD","classicfm"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Classic Rock","","en","UK1#Classic.Rock.uk","UK","SD","classicrock"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Clubland TV","","en","UK1#Clubland.TV.uk","UK","SD","clublandtv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CN+1","","en","UK1#CN+1.uk","UK","SD","cn1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CNBC HD","","en","UK1#CNBC.HD.uk","UK","HD","cnbchd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CNBC","","en","UK1#CNBC.uk","UK","SD","cnbc"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CNN HD","","en","UK1#CNN.HD.uk","UK","HD","cnnhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","CNN","","en","UK1#CNN.uk","UK","SD","cnn"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","COLORS HD","","en","UK1#COLORS.HD.uk","UK","HD","colorshd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","ColorsCineplex","","en","UK1#ColorsCineplex.uk","UK","SD","colorscineplex"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","ColorsGujarati","","en","UK1#ColorsGujarati.uk","UK","SD","colorsgujarati"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","ColorsRishtey","","en","UK1#ColorsRishtey.uk","UK","SD","colorsrishtey"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","ComedyCent+1","","en","UK1#ComedyCent+1.uk","UK","SD","comedycent1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","ComedyCentHD","","en","UK1#ComedyCentHD.uk","UK","SD","comedycenthd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","ComedyCentral","","en","UK1#ComedyCentral.uk","UK","SD","comedycentral"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","ComedyXtra","","en","UK1#ComedyXtra.uk","UK","SD","comedyxtra"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Court TV","","en","UK1#Court.TV.uk","UK","SD","courttv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Craft Extra","","en","UK1#Craft.Extra.uk","UK","SD","craftextra"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Create and CraftHD","","en","UK1#Create.and.CraftHD.uk","UK","SD","createandcrafthd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Crime+Inv+1","","en","UK1#Crime+Inv+1.uk","UK","SD","crimeinv1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Crime+Inv HD","","en","UK1#Crime+Inv.HD.uk","UK","HD","crimeinvhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Cruise1st.tv","","en","UK1#Cruise1st.tv.uk","UK","SD","cruise1sttv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","DAYSTAR HD","","en","UK1#DAYSTAR.HD.uk","UK","HD","daystarhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Deen TV","","en","UK1#Deen.TV.uk","UK","SD","deentv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Direct Store TV","","en","UK1#Direct.Store.TV.uk","UK","SD","directstoretv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Disc.History+1","","en","UK1#Disc.History+1.uk","UK","SD","dischistory1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Disc.History","","en","UK1#Disc.History.uk","UK","SD","dischistory"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Disc.Sci+1","","en","UK1#Disc.Sci+1.uk","UK","SD","discsci1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Disc.Science","","en","UK1#Disc.Science.uk","UK","SD","discscience"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Disc.Turbo+1","","en","UK1#Disc.Turbo+1.uk","UK","SD","discturbo1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Disc.Turbo","","en","UK1#Disc.Turbo.uk","UK","SD","discturbo"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Discovery+1","","en","UK1#Discovery+1.uk","UK","SD","discovery1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Discovery HD","","en","UK1#Discovery.HD.uk","UK","HD","discoveryhd"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","DMAX+1","","en","UK1#DMAX+1.uk","UK","SD","dmax1"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","DMAX","","en","UK1#DMAX.uk","UK","SD","dmax"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Dunamis TV","","en","UK1#Dunamis.TV.uk","UK","SD","dunamistv"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","Dunya News","","en","UK1#Dunya.News.uk","UK","SD","dunyanews"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","E4+1","","en","UK1#E4+1.uk","UK","SD","e41"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","E4 Extra","","en","UK1#E4.Extra.uk","UK","SD","e4extra"
"epgshare01.online","epgshare01.online\epgshare01.online_UK1.channels.xml","E4 HD","","en","UK1#E4.HD.uk","UK","HD","e4hd"
